rating,date,shop,title,verified_reviews
5.0,8 months ago,Target,Echo Dot,Love the dot. I got it for my boyfriend for his birthday. It works perfectly with our existing Alexa devices. Music playing between rooms is seamless. Great product and it shipped in two days which was awesome.
5.0,4 weeks ago,influenster.com,"We love Alexa! We have one in all the main rooms in our house. We use it to control our lights and our tv. We like to ask the weather, to play songs, tell jokes, read stories. It’s great! Highly recommend.","We love Alexa! We have one in all the main rooms in our house. We use it to control our lights and our tv. We like to ask the weather, to play songs, tell jokes, read stories. It’s great! Highly recommend."
5.0,2 months ago,Best Buy,Best purchase i made!,"I brought this only so that i can control my tv via xbox but when i started reading on it oh man. I set my alarms, set reminders and i even went and got smart bulbs to turn my lights on and off. This is a must addition to have in anyones home and i must say its well worth it!"
5.0,a year ago,Best Buy,Cute & entertaining,This is my first step into the whole Amazon Alexa world...pretty simple...and my kids get a kick out her jokes. It's nice to have music play in the kitchen while I cook or if I need to know the weather before running out the door... totally worth the price on sale..;)
5.0,a month ago,Best Buy,easy addition to home automation,"The Echo Dot was a missing piece to my home automation puzzle. I had most of the items I needed but until I added the Echo Show and Echo Dot, I didn't realize the convenience of home automation. My smart home is now complete."
5.0,a month ago,Best Buy,Loved it so much we bought more,"I bought one for my husband for Christmas, he loved it so much that we bought 2 more. We've played games with it, with the dot buttons, ask questions, listen to music and are also buying more smart plugs and accessories to go with it."
5.0,7 months ago,Best Buy,First smart speaker... Like it so far.,Getting accustomed to talking to speaker and Alexa. Nice integration options. Considering more since it’s cheap. Decent music sound from tiny box.
5.0,a month ago,Best Buy,Great for finding my kids!,The drop in feature allows us to use this as an intercom system and we can reach our kids when they're in their rooms. They love making their Dots specific to them and putting Alexa to work. We bought 4 units and they were a great purchase.
5.0,3 months ago,ebay.com,Nice unit with good sound.,The sound for music is very good for such a tiny device. Still getting used to what all it can do especially since I dont have a smart house. Good price. I liked it so much I even bought one for another room.
5.0,3 months ago,Best Buy,convenient and fun!,"I will never tire of using the Amazon Echo Dot! It wakes me in the morning, sets timers for when I exercise or cook, gives me the current temperature and news updates, keeps up with my grocery list, etc. It has so many uses; I love it!"
5.0,5 months ago,Best Buy,Great product at a great price!,We love this thing and how easy it is to setup and use. The only downside is that we had to get the Amazon family plan for Music and I already am a Amazon member so don't know what charges I will be getting. Speaker sounds really good but not excellent.
5.0,4 weeks ago,influenster.com,I love this product. My boyfriend has one and i like how fast information can be delivered. It is like im asking someone for info. no need for typing and searching from my end. I got one for a friend during a sell. i paid like 27 dollars for it which usually it is a lot more like 50?,I love this product. My boyfriend has one and i like how fast information can be delivered. It is like im asking someone for info. no need for typing and searching from my end. I got one for a friend during a sell. i paid like 27 dollars for it which usually it is a lot more like 50?
5.0,a month ago,Best Buy,Awesome!!,I had the original Echo dot and have loved it. This was is even better. I love the fact it has the digital clock. So excited Best Buy had one since they seem to be sold out everywhere. Definitely a great purchase.
5.0,a month ago,Argos,Packed with features,"Great addition to the home, mainly use it to control smart home devices, listening to the radio and managing a shopping list that is instantly available on my phone. Great that there is no subscription required by default. Excellent price, when on offer."
5.0,a month ago,Best Buy,Improvement over the 2nd gen,"I wish all of my echos were 3rd gen, but..... They are more substantive, sound better and look better. I bought some for Christmas presents and they loved them. Actually they used it in more ways then I me!"
5.0,a month ago,Argos,I didn’t know what to expect in terms of sound quality. It’s worth every penny. I bought it as a present for my mum and she loves it. It was so easy to set up as well. Highly recommended it. I am not one to leave reviews but thought I should do my bit.,I didn’t know what to expect in terms of sound quality. It’s worth every penny. I bought it as a present for my mum and she loves it. It was so easy to set up as well. Highly recommended it. I am not one to leave reviews but thought I should do my bit.
5.0,8 months ago,Best Buy,Amazon Echo Dot 3,"This device took some time to set up being my first time, but once it was linked it works great. Looks good, great sound for such a small speaker and was able to hook up my other devices with no problems."
5.0,a month ago,Argos,My son loves it as well as us. Very helpful gadge.,I bought this for my son as one of his Christmas presents. Soon as we made it work we all was trying to talk to it. So me and my Mrs considering buying one for ourselves as well. Great product.
5.0,a year ago,very.co.uk,"All new echo dot,amazing!","I bought it as a present for my partner,and she is so happy with it and so are the kids,alexa is a new best friend ! The music playing feature is great and it's used everyday.its easy to ask an update on weather or traffic instead of looking on you're phone especially in a busy house with 4 little ones.its something the whole family loves and uses everyday."
5.0,10 months ago,Office Depot,Enjoying the new generation Echo Dot,"Better speaker than the last generation. Easy to set up. Easy to use. Skills work well, just ask for news brief or weather and that info is available instantaneously."
5.0,2 weeks ago,Best Buy,Great product,I couldn't imagine life without my echo dot. Alexa is intuitive and answers my questions every time. I know it can do a lot of other things like turn on and off the lights control appliances and alarm but for now I use it mostly for Alexa q&a
5.0,3 months ago,Best Buy,Echo dot is awesome,These new dots are great. I have them located around the house and I love the announcement feature. I also believe they have improved the speakers on these devices compared to the earlier generations.
5.0,4 months ago,Argos,Brilliant,Brilliant piece of kit so easy to set up and use. Shopping list is great just whenever you find you need something say Alexa add to shopping list and it’s on your app on your phone ready for when you’re next shopping Good ol Argos has it in stock for click and collect
4.0,9 months ago,Argos,Amazon Dot manages my life,Wakes me... Reminds me.... Tells me about my diary.... Reads me stories..... Plays me music.... Good sound...... I also have it's competitor but I prefer this.
5.0,a year ago,Best Buy,Love it,"We use it multiple times a day. Seems to ""hear"" better than the generation 2. Only have to tell it once to turn off timer which we had a problem with in gen 2. Having Alexa in the house has been super convenient. Use it for reminders, calendar, weather, traffic, music, smart home features, lights and more!"
5.0,a month ago,Argos,Great bit of tech!!,"Bought as a gift for my aging in-laws, they love it. They got a great offer on Amazon music and use it to connect to their Hive and Hue light bulbs. Excellent value for money, great sound and connectivity and easy to setup and use."
5.0,a month ago,Best Buy,Fun And Helpful,I didn’t realize how fun and helpful this product would be. Family members are all using it. I’ve linked it to all of my smart home items such as my thermostat and video door bell. Can’t wait to expand smart home products.
5.0,9 months ago,Argos,"stylish looks, and fantastic sound.","Sleek and stylish in stone grey colour, it blends in well with our colour scheme. The sound is amazing, much better than we anticipated. It is so easy to set up and use, great addition to the family."
4.0,2 months ago,Best Buy,Best Dot yet,"I got this to replace my 1st gen Echo Dot. HUGE improvement on sound quality. It’s not audiophile quality but for the size, and more important the price, it’s an excellent smart speaker."
5.0,a year ago,Best Buy,Great Amazon Echo dot even for children,"Bought this for my grandson for Christmas as soon as he got it he went to work setting it up. Set up was easy and withing 20 minutes he was having a blast. He is interested in History and sports he says he has learned a lot from Alexa's answers things he would never have known. He loves the music, games and jokes she tells"
5.0,a month ago,Best Buy,Best Christmas gift,"My daughter gave this to my wife for Christmas, she loves it. She has it in the kitchen, uses it to play music, and asks about weather, and general items. Works Great. Still a lot to learn on what it will do."
5.0,2 months ago,Argos,Great for hands free music selection,Great price for such an awesome product. It fits in very well due to its design. Alexa makes listening to music much more simple in comparison to other Bluetooth speakers.
4.0,a week ago,Best Buy,Solid device and technology platform,This 3rd generation device is very well built. The Amazon Alexa platform is constantly getting more skills and functionality so it is an awesome technology to explore.
5.0,a year ago,Best Buy,More than music,"This was a free gift with another purchase. We have had more fun than expected playing Alexa’s games, trivia, listening to stories, ambient sounds. We can ask questions like one would ask Siri. And the vast expanse of free music is more than expected. Great gift!"
5.0,a year ago,Best Buy,Really great for $25,"The echo dot 3rd gen has really great speakers for a $25 speaker. I got it on sale for black friday and for use in a bedroom its great. The sound fills up the room, alexa can pick up your voice from anywhere around the room and if you're using it to listen to music it sounds great. Definitely don't regret the purchase."
5.0,2 months ago,Best Buy,Love Echo Dot!,"The Echo Dot 3rd generation is awesome! As you use it more it builds up talking to you such as; ask ""Alexa weather"" will give information and then say such things as; ""have a good day and/or weekend"", etc. The variety of uses is so futuristic."
5.0,5 months ago,Best Buy,Great voice detection,"The set up process took a few minutes but after that it was a breeze to use. We got it on sale and it was an amazing deal for a device that functions as an alarm clock, weather reporter, kitchen timer, Bluetooth speaker, and tv remote all controlled by voice."
4.0,5 months ago,Best Buy,Very Useful Little Device,"The Echo Dot is great when coupled with an Amazon Prime account. We have enjoyed listening to music, getting recipes, and turning on/off lights throughout the house with this little device."
5.0,a month ago,Best Buy,Better than the 2nd generation,"Have them in all the bedrrooms and they do sound better than the gen 2 Echo Dots at the same price. Same ease to connect and no issues whatsoever. Got them on sale right before Christmas so I had to get 3, one for each kid and all work great."
4.0,2 weeks ago,Best Buy,Great for a small room or bathroom,"I've had several Echo Dot's and this is my first 3rd gen. This does have improved sound quality, but at higher volumes, the sound can be too much for the speaker and come off distorted."
5.0,a year ago,Argos,Great product. Highly recommend,Excellent product. Great sound. My daughters has the amazon echo for upstairs so wanted the dot for downstairs. Was worried about the sound difference with it being smaller but it’s great on sound. Great for price would highly recommend.
5.0,a month ago,Argos,A great little smart speaker,"I'd already bought the model with the clock display, and found it so handy that I bought this one for the kitchen. It's ideal for that kind of room, with speaker quality that's great. Very easy to set up and use."
5.0,a month ago,Best Buy,Amazing little device!,I love the echo dots. I have one in every room of the house. A cheap and easy way to do while house audio. You can set different echos to play together so it makes it really easy to customize each echo to your liking!
5.0,a year ago,Best Buy,Alexa is awesome,We bought two of these and paired them together. One is in the foyer and the other is in the dining room. They worked great at Christmas just by telling Alexa to play Christmas music. We had music in stereo until we told her to stop. We also have two WiFi plugs and now we can tell her to turn on or off the lights attached to them.
5.0,a month ago,Currys,Charlotte's review of AMAZON Echo Dot 2018 Heather Grey,Pros: I love my Alexa’s. So handy for playing music or doing a countdown. They are very versatile. Cons: Sometimes she doesn’t listen to me!
4.0,a month ago,Best Buy,Love these!,"I’ve had some trouble with this one, cutting off and on,but overall these things are remarkable. I just say, “Set alarm for 6am and it’s done. I use it with Kasa plugs to turn on and off appliance. I love using it to play music too!"
5.0,11 months ago,Best Buy,Very Responsive,"I've had other Alexa compatible devises, and this one has the furthest range of them all. The speaker is also good enough that you only need one in a medium sized room. It's really an amazing product for the price."
4.0,a month ago,influenster.com,"Cute, sound quality is decent for the price. Great to have while washing dishes. Be sure to turn off when you dont need it or you might be spooked to Alexa randomly talking thinking you talking to them or responding to whats being said on TV","Cute, sound quality is decent for the price. Great to have while washing dishes. Be sure to turn off when you dont need it or you might be spooked to Alexa randomly talking thinking you talking to them or responding to whats being said on TV"
3.0,a month ago,Best Buy,Good simple device to help extend the Alex “world”,"Very simple to set up, it’s literally set up in minutes especially if you have and Echo device already. Wish the sound quality was a little better, especially with the bass in music, but still a good sounding device."
4.0,9 months ago,ebay.com,Great product,"I love the product. I have Echo Dot 3rd. Generation. The only set back is that you can not use it to call 911. However, I set the number for the local a Police dept. in my contacts and I can just tell Alexa to call my local police dept. if I need to."
5.0,a year ago,Best Buy,hard to imagine life without it now,I bought my first Amazon Echo a few months back and since then have added a few more in my house. I use it for everything from turning on the lights to adjusting my thermostat. It's great for completing the grocery list and listening to music too. Highly recommend this project. It will change your life.
4.0,5 months ago,Best Buy,Very New to Alexa,I don't use this much because I don't know a lot about Alexa. I mostly use it as an alarm and to check the weather. I wish it would connect with apple music or other streaming services. It forces you to have amazon music in order to play the songs you want.
5.0,a year ago,Best Buy,Awesome device,"Just purchased it on Black Friday to try it out and already got my monies worth. Very useful if you want to setup a smart home. Also if you ever have any questions pop up in your head that you're curious about, you can just talk to Alexa instead of forgetting to google it later. Also good with answering questions about random stuff my son always asks."
5.0,11 months ago,ebay.com,Amazon Echo Dot,"These are awesome for the money. I have a few smart plugs for various lamps, it's great for an alarm clock, weather reports. I have one interface with my stereo a stream Amazon Music thru it. I would highly recommend them."
3.0,a month ago,Best Buy,Pretty smart speaker,"I’m not an Amazon fan, but I love the compact design of this speaker. The sounds quality is decent and it delivers where it’s supposed to, with voice controls and Alexa smart technology."
5.0,a month ago,Best Buy,Pretty nice,"You’ll be able to use it to control smart home devices, search for information from the web, play music, and more. But the best thing about it is how inexpensive it is. The design of the speaker is also pretty nice."
4.0,4 months ago,Overstock.com,"This paired with the Sonos play 1 is a great combo. It allows many more features than the Sonos 1 Gen 2 with built in alexa. Possibly the best feature that it supports is the ""find my phone"" as I tend to lose it in my 900sqft apartment quite often.","This paired with the Sonos play 1 is a great combo. It allows many more features than the Sonos 1 Gen 2 with built in alexa. Possibly the best feature that it supports is the ""find my phone"" as I tend to lose it in my 900sqft apartment quite often."
3.0,2 weeks ago,Best Buy,Too Much Bass,"This is my second Alexa. I like the older one better. I have adjusted the sound as much as I can, but voices still sound muffled. Music sounds better, but you have to listen hard for voices."
5.0,2 months ago,Best Buy,"Got it free with the TV, no complaints","Got the Insignia 58"" black Friday deal with the free for. Already have 5 dots throughout the house but can do them in the rooms now. No complaints here and the Heather Gray color is awesome."
5.0,a year ago,Best Buy,Alexa is the best,"We bought this Alexa for my Mother in Law. She is always looking to learn more about new technology. What better way than an Alexa. She can ask Alexa questions, turn on or off lights with just her voice, and even use it to control her TV via voice with a connected fire stick. Great gift for Maw Maw"
5.0,a year ago,Best Buy,Great device,"I purchased this for my Mother for a Christmas present. She has a difficult time working electronic devices. No issues here! I set it up for her in a very short time and she is using features and devices she has not been able to work before (bluetooth speakers, audio books, and more). I couldn't be more pleased - nor could she!"
5.0,a year ago,Best Buy,3rd gen better look and very good sound,Had a gen 2 it sounded tinny. New gen 3 looks better with light grey fabric actually I like better than real white. Sound s far superior and ok for listening too for music. Light on bass and oenophile would complain but average Joe would give thumbs up
4.0,2 months ago,influenster.com,The range is amazing but it works well. I have a black and white smart speaker and they both work well with my smart home appliances and bulbs. Would recommend and these are so much cheaper than the plus. Can’t beat it,The range is amazing but it works well. I have a black and white smart speaker and they both work well with my smart home appliances and bulbs. Would recommend and these are so much cheaper than the plus. Can’t beat it
5.0,4 months ago,Best Buy,Nice,"I admit I don’t use this probably nearly as much as I could, but I still enjoy having it. If I’d strap down and focus on learning the commands, I could integrate so many other options, but alas I can’t find the time LOL. But it is still a great product and I enjoy it when I do dig around and mess."
5.0,8 months ago,Best Buy,"Big improvement over the ""hockey puck""","Bought this as part of package. Already own the older version so I can compare. This is way better. I would recommend. Also since I have two now, I can use them as wireless ""intercoms"""
5.0,11 months ago,Best Buy,Great for the price,"The echo dot does a lot for the price. I control my lights, TV, thermostat, satellite box and listen to music all on this tiny device. It's not perfect, you have to speak clearly and specifically when giving commands or she won't understand you."
4.0,a year ago,Best Buy,Very convenient,The echo dot 3rd generation is very convenient. The speaker is not the greatest for music. I understand that it is an improvement over 2nd generation. But it works great if paired with a speaker.
5.0,a month ago,Currys,Steve's review of Amazon Echo Dot 3rd Generation with Clock - Sandstone,"Pros: Good quality build,reasonable sound quality plus seamless integration with other devices in the household Cons: Can't think of anything."
5.0,4 weeks ago,influenster.com,"We love Alexa in our house! She’s super helpful. You can play music, make lists, order items, the list in endless! You can do so many different things. My family has had this for over a years and still find new things she can do!","We love Alexa in our house! She’s super helpful. You can play music, make lists, order items, the list in endless! You can do so many different things. My family has had this for over a years and still find new things she can do!"
5.0,a year ago,Best Buy,everything you would ever need any smart speaker.,"I purchased this Amazon Echo Dot third generation with some very high expectations. I wanted a device that can keep up with my every day tasks, music selection, etc. I was very pleased with this device. I love its height and sound, high-end base, so much more."
4.0,6 months ago,Argos,Very useful,Brought this for someone who has partial sight. Helps them to select which radio station to listen to without having to try to find it manually. Also to make calls to people when they need to speak with someone. Can just unplug when we don’t need it.
5.0,a month ago,Argos,Bought Alexa for my Dads 83rd Birthday,I do find it quite tricky to set up but once you’ve done that it’s easy peasy. The price of these speakers are at a low price. Great value. Plays the radio. Ideal gift.
5.0,8 months ago,Best Buy,Awesome product! Love it! Great speaker!,This generation is way better than the first. Sound quality is much better!! Highly recommend. Alexa is awesome!
5.0,a month ago,Argos,Perfect,Perfect. So easy to set up - we have two of them in the house. I use it mostly to listen to my music from Spotify and it’s really good for this. The sound is great and it’s so small - it just sits hiding away if you need it to. Would recommend.
5.0,8 months ago,Best Buy,Lots of fun!,"I was skeptical at first, but I love my Echo! It's so nice to be able to ask so many questions without having to actually log on my pc and search for information! My kids really have fun playing music and games! I wish I had gotten this product sooner!"
5.0,a year ago,ebay.com,Great product!,"Amazon Echo dot with Alexa is the best product that I have bought in years. For thirty bucks, it is an amazing deal. I can't believe that everyone in America doesn't own one of these. I am hooked! Alexa runs my smart home and is my personal assistant from reminding me to do things to helping me with my grocery list, she is on it."
5.0,a year ago,Argos,Great sound! Huge improvement,"Having owned older generation Echo Dots this new version was quite a surprise. The sound quality is a massive step up. Perfect for the kitchen or bedroom for music, podcasts etc in addition to the smart functions. Looks great too!"
5.0,a month ago,Argos,Fab little gadget,Got an alexa for my son. He loves it and so do i. I live it that i brought another one for my self . So easy to set up just download the alexa app on your phone and follow the instuctions. I use alexa everyday.
5.0,a month ago,Argos,Absolutely fantastic.,"Bought this for my wife for Christmas, si far it's me that's mainly used it, absolutely love it so just bought another with the home kit as well to make life at home even more easier. Brilliant sound quality and has never missed a point when I've asked for Alexa."
4.0,a month ago,influenster.com,"It can be totally finicky at times like ANY technology but I LOVE my Alexa. She wakes me up with music, can turn on lights with smart home, and can answer a lot of my questions! I would totally recommend Alexa and amazon products!","It can be totally finicky at times like ANY technology but I LOVE my Alexa. She wakes me up with music, can turn on lights with smart home, and can answer a lot of my questions! I would totally recommend Alexa and amazon products!"
5.0,4 weeks ago,influenster.com,"This speaker is definitely better than the second generation, but it is still something I love. I use it to control devices, lights, sets multiple timers in the kitchen, play music, heat the news, even find out what’s upcoming on my calendar!","This speaker is definitely better than the second generation, but it is still something I love. I use it to control devices, lights, sets multiple timers in the kitchen, play music, heat the news, even find out what’s upcoming on my calendar!"
4.0,a month ago,Best Buy,Extra bedroom tunes for young son,picked this up during Christmas also. just needed a small speaker for my 10yr olds bedroom. he likes to listen while showering and going to bed. i like i can drop in to it from the Alexa app
5.0,a year ago,Best Buy,Amazing,Takes time getting used to exactly how Alexa responds to your requests. It is very easy to learn it's just a lot of different things she can do. Love listening to music on it. No need to spend money on a bigger one as only the speaker have better sound. If that's your thing then go for it. Still amazed at all it can do.
5.0,9 months ago,Argos,Great device,"I now have three, they are so handy. Great for setting lighting routines or simply asking Alexa to turn the kettle on with a smart plug. And speaker quality is actually quite good so I have a multi room sound system"
5.0,4 weeks ago,influenster.com,I love this I got this for coworkers and family and my home during the holidays. It's great for adding things to the grocery list. It also works if I want to check in on the house and even has helped as a home security device too. Overall very pleased.,I love this I got this for coworkers and family and my home during the holidays. It's great for adding things to the grocery list. It also works if I want to check in on the house and even has helped as a home security device too. Overall very pleased.
5.0,a year ago,Argos,Excellent Item,"This item is extremely well made and looks good, the quality of sound was far better than I expected. Works well with my Hive heating & lighting and saves me having to reach for mobile and opening the Hive App to change settings. Extensive set of Alexa skills which I have just started to delve into. Would highly recommend at the price."
5.0,2 months ago,very.co.uk,Just does what it's meant to do,"Only had a week, but it just works, easy to setup. Good range for giving actions to. Volume really good for size, anyone after a sound system or wanting to use it for a party it's not that, but in a room to listen to music or get answers etc it's perfect"
5.0,a month ago,Best Buy,Clear and fun,"We are so impressed with the clarity and functionality of this device. It can be used as a night light, alarm, regular radio and so much more. We have enjoyed it so much we bought another one for more rooms."
5.0,10 months ago,Best Buy,Love the echo dot,We have one upstairs and one downstairs. We use them all the time when we are in the home. Great sound from such a small device. We do connect the one downstairs to our Vizio soundbar to listen to Sirius XM.
5.0,3 weeks ago,influenster.com,"Love this speaker (smart) it was very affordable and I can Bluetooth n make it work for allot of household things. Most of all I love the sound, it's louder then the Google mini, I have the Google mini but when it comes to how it sounds when listening to music, Alexa is way louder then Google mini.","Love this speaker (smart) it was very affordable and I can Bluetooth n make it work for allot of household things. Most of all I love the sound, it's louder then the Google mini, I have the Google mini but when it comes to how it sounds when listening to music, Alexa is way louder then Google mini."
5.0,a month ago,influenster.com,"I love Alexa. Shes super helpful with setting reminders, timers, alarms, and even teaching me how to pkay board games lol. You can also program her to say certain things upon key word and,its super cute","I love Alexa. Shes super helpful with setting reminders, timers, alarms, and even teaching me how to pkay board games lol. You can also program her to say certain things upon key word and,its super cute"
5.0,4 months ago,Best Buy,Got free,Came with my Ring purchase. We're still enjoying it. Its been a progression with all the features we use. More fun with each feature we utilized. Life's easier. Easier is good.
5.0,2 weeks ago,Best Buy,Echo Dot,"I purchased this for exactly what it does which is provide an ability to have something small and portable when traveling. The sound quality is good, especially for the price, and it is a better option than wearing headphones all the time."
5.0,a year ago,Best Buy,Even better than gen 2,Works even better than gen 2. Sounds a bit louder and the mic can pick up your cues a little better. Looks better as well Iin my opinion. You need to be an amazon prime memeber to take full advantage of all the features.
5.0,5 months ago,Best Buy,Great Alexa device,This echo dot is perfect for transforming my old surround sound and wired speakers to a smart device. It has full capabilities of the full-size echo and does allow sound if you need it. I recommend!
5.0,5 months ago,Best Buy,Fun and Easy to Use,"The echo Dot has been really fun to use. From playing music, to viewing our security cameras, and controlling our thermostat this is a must have. I highly recommend this for someone who is upgrading to a smart home."
4.0,a month ago,Best Buy,It's been fun to use.,"Overall, we have enjoyed the Echo. There have been a few times Alexa just stopped during the conversation and we had to start over, but overall it has been useful. We have also used a smart plug with it to turn on a lamp."
4.0,a year ago,Best Buy,Love using this as an alarm,This is so great! I love having it to use as an alarm and radio in my bedroom. Also love being able to control my nightstand lamps with Alexa. Don’t have to move out from under the warm covers to turn off the lights. Also love knowing the temperature outside before getting up in the morning.
5.0,6 months ago,Best Buy,"Sleek, modern look","I had the first generation of Alexa which still works great. But this model, the look is more visually appealing, interpretation is better, and volume is louder. Recommend. Wait for a sale!"
5.0,8 months ago,Best Buy,Echo Dot 3rd generation works great,The third generation of the Echo Dot works fine. I am not considered a geek so the differences between it and the first generation Dot I have escape me. Does look a little sleeker.
5.0,a month ago,Best Buy,Nice addition with the clock included,My daughter loves it. The clock was a nice touch and it hasa good speaker too. She likes the fact the clock light is not blue. Good job on this product.
4.0,a year ago,John Lewis,Another useful echo dot,"I have an echo dot 1st generation and bought this one for my bedroom. Looks nice, sound pretty good with occasional sibilance at higher volume. Useful to be able to change listening without lifting my head from the pillow in the night. Very good value at the special offer price."
5.0,3 months ago,ebay.com,My Alexa Echo,"My UE Mega boom recently gave up the ghost. Rather than to buy another one, I decided to pick up a Alexa echo. generation 3. Boy was I surprised! It offers so much more than just music. This is a must buy"
5.0,a year ago,Best Buy,Best little spy ever!,"These things are so handy to have around the house. We have several of them scattered around, although this is our first 3rd Gen. No noticeable differences in functionality from 2nd Gen. If you can deal with Amazon monitoring all your conversations, it is great to always be able to shout out questions, like ""how's the weather"", ""how many tablespoons in a cup"" or ""what time is the Broncos game tonight""."
4.0,a month ago,Best Buy,Love it!,"This was our first echo dot. We use it to listen to music, ask jokes, and the weather. The only downfall was it was not as easy to connect to smart lights and other gadgets. To fix this, we bought an Amazon - Echo."
5.0,a year ago,Best Buy,Great home automation assistant,"Compatible with the most home automation products, responsive, and cheap! There is even an Alexa skill you can add to start your car in the morning (requires a more recent model Ford vehicle with Sync Connect). Highly recommend the echo/alexa eco-system if the primary purpose of a smart speaker is to make your home ""smart"" and convenient."
5.0,a month ago,Argos,Love it,"Love this gadget. Makes phone calls using contact list from my mobile. Finds recipes, Answers questions, can play games on it e.g pointless and tenable. Make a shopping list, you get regular updates telling you what's new"
5.0,2 months ago,influenster.com,I bought 4 of the charcoal ones on Cyber Monday. I love having music play in every room. My family enjoys interacting with all of the fun facts and jokes. My 4 year old nephew is especially fond of the jokes.,I bought 4 of the charcoal ones on Cyber Monday. I love having music play in every room. My family enjoys interacting with all of the fun facts and jokes. My 4 year old nephew is especially fond of the jokes.
1.0,2 months ago,bestbuy.ca,"For Music, Echo Dot gen 3 is a disappointment","Terrible sound, the speakers are just garbage, the only good thing is voice commands. For Music, Echo Dot gen 3 is a disappointment. Google home mini is much much better."
4.0,10 months ago,Best Buy,Have 3,Got one for Xmas. Bought the two from Best Buy for a very nice discount. Everyone was back ordered so to a couple of weeks to get. We have them grouped three combinations to play music. Good enough sound and easy to set up.
5.0,a month ago,Best Buy,Perfect Amazon product,"What can I say? It's a dot and it works fantastically. No issues, easy set up. If you have issues with one of these, you should probably go back to reading by candlelight because it is just that simple to use."
5.0,4 weeks ago,influenster.com,"My daughter loves this! We have it in her room use it as an alarm clock, you can download the app and control it from your smartphone. She loves dancing and this is perfect for her to have free time dancing. It is small and easy to set up!","My daughter loves this! We have it in her room use it as an alarm clock, you can download the app and control it from your smartphone. She loves dancing and this is perfect for her to have free time dancing. It is small and easy to set up!"
4.0,a month ago,Best Buy,Best smart speaker,I been having this echo dot for a couple of weeks now and it’s the best decision I made to add to my smart house electronics. Very easy to set up and use I seriously recommend getting it especially with the smart plug and the lightbulb.
5.0,a year ago,Argos,"Looks good, sounds great!","Have previously purchased an amazon dot (second generation) this new improved model is better looking in my opinion and has a better sound quality. I purchased the amazon dot for my Dad, needless to say he absolutely loves it!Very happy Argos had it in stock for Christmas.Would recommend this as a great gift or a smart home addition"
5.0,4 weeks ago,influenster.com,"Really good speaker, I don’t need to touch my phone to change a song, to ask about the weather or to hear some jokes. Alexa is smart and answer everything fast. it’s not expensive and they have some sale once in a wile too. I think everyone would love it!","Really good speaker, I don’t need to touch my phone to change a song, to ask about the weather or to hear some jokes. Alexa is smart and answer everything fast. it’s not expensive and they have some sale once in a wile too. I think everyone would love it!"
5.0,a year ago,very.co.uk,Fab little gadget,Bought for my son for Christmas so he hasn’t received yet but my daughter has one. They are great for music and they love asking alexa questions. Sound quality is good for a little speaker and the bonus is we will be able to link them together. Great price and stick avalible when other retailers were sold out.
5.0,a month ago,Argos,"Sleek,Simple","Easy to set up, Sound is good not as good as a BOSE speaker but quite powerful for something small. Would buy again, just have a distance to the router so it’s much easier when alexa is connecting to the wifi."
5.0,3 weeks ago,influenster.com,"We love the echo dot 3rd generation just as much as the 2nd. I don’t notice any difference in functionality but the design on it looks nicer than the 2nd. We have one in my office , my husband’s office and my daughter’s bedroom .","We love the echo dot 3rd generation just as much as the 2nd. I don’t notice any difference in functionality but the design on it looks nicer than the 2nd. We have one in my office , my husband’s office and my daughter’s bedroom ."
4.0,a month ago,influenster.com,I wasn’t sure about having one of these. But I actually really enjoy it. My kids like playing the games. I always have the music playing threw it. Have it hooked up to my Apple Music and satellite radio.,I wasn’t sure about having one of these. But I actually really enjoy it. My kids like playing the games. I always have the music playing threw it. Have it hooked up to my Apple Music and satellite radio.
5.0,a month ago,influenster.com,I enjoy having our Amazon dot for playing music. It’s very easy to listen to any song you would like to. We don’t have ours set up to any devices or anything yet. Besides music I’m not really sure how else to use it. Ours was given to us as a gift.,I enjoy having our Amazon dot for playing music. It’s very easy to listen to any song you would like to. We don’t have ours set up to any devices or anything yet. Besides music I’m not really sure how else to use it. Ours was given to us as a gift.
5.0,a year ago,Argos,"Alexa, my new best friend!","Never having a Alexa product before I can't compare between devices, but I love my echo. Bought as a gift for my birthday as I really wanted one, I figured I'd treat myself! She will give me reminders, plays my music, tells me some random fact when I say good morning to her, sets timers for my cooking and loads loads more!"
5.0,6 months ago,Best Buy,Nice small device,"So far so good, does everything you'd expect. The speaker quality was a nice surprise, I would not expect something so small and cheap to put out the quality of sound that it does. Now it's not Bose but for the cost it's not JVC either"
5.0,7 months ago,Best Buy,Great Gift,I purchase this for my mom several months ago and then recently in June for my dad. They both love it and cannot live without it. It is pretty user friendly which is even better for older adults and those not real technology savvy
5.0,8 months ago,Best Buy,Great for smart home!,I have a 2nd gen dot that works great. Bought the 3rd gen for my bedroom and it just works. No complaints at all. Great for controlling smart plugs or playing music. Would highly recommend.
5.0,3 months ago,lowes.com,Easy to set up and lots of options for use,This product was easy to set up and there are probably more functions than I have even discovered yet. I use it to play music a lot and that is great. Also use it as a reminder and shopping list. Great item to have.
5.0,9 months ago,Argos,I love Alexa,"Hubby found Alexa easy to connect, and she was up and working in a couple of hours. I love that I can ask for music from the 60's then change to present day and radio stations. I find the timer switch really helpful, also the sound quality is wonderful.."
